match_id,tournament,year,draw,round,player1,player2,result,match_played,result_source,public_video_count,verified_official_full_video_count,candidate_full_video_count,coverage_status
us-open-2013-women-qf-kate-makarova-na-li,US Open,2013,women,QF,Kate Makarova,Na Li,6-4 6-7(5) 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2013-women-sf-flavia-pennetta-victoria-azarenka,US Open,2013,women,SF,Flavia Pennetta,Victoria Azarenka,6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2013-women-sf-na-li-serena-williams,US Open,2013,women,SF,Na Li,Serena Williams,6-0 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2013-women-f-serena-williams-victoria-azarenka,US Open,2013,women,F,Serena Williams,Victoria Azarenka,7-5 6-7(6) 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,2,0,verified_official_full_match
us-open-2014-men-qf-andy-murray-novak-djokovic,US Open,2014,men,QF,Andy Murray,Novak Djokovic,7-6(1) 6-7(1) 6-2 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2014-men-qf-gael-monfils-roger-federer,US Open,2014,men,QF,Gael Monfils,Roger Federer,4-6 3-6 6-4 7-5 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2014-men-qf-kei-nishikori-stan-wawrinka,US Open,2014,men,QF,Kei Nishikori,Stan Wawrinka,3-6 7-5 7-6(7) 6-7(5) 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2014-men-qf-marin-cilic-tomas-berdych,US Open,2014,men,QF,Marin Cilic,Tomas Berdych,6-2 6-4 7-6(4),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2014-men-sf-kei-nishikori-novak-djokovic,US Open,2014,men,SF,Kei Nishikori,Novak Djokovic,6-4 1-6 7-6(4) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,0,0,candidate_only
us-open-2014-men-sf-marin-cilic-roger-federer,US Open,2014,men,SF,Marin Cilic,Roger Federer,6-3 6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2014-men-f-kei-nishikori-marin-cilic,US Open,2014,men,F,Kei Nishikori,Marin Cilic,6-3 6-3 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2014-women-qf-belinda-bencic-shuai-peng,US Open,2014,women,QF,Belinda Bencic,Shuai Peng,6-2 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2014-women-qf-caroline-wozniacki-sara-errani,US Open,2014,women,QF,Caroline Wozniacki,Sara Errani,6-0 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2014-women-qf-flavia-pennetta-serena-williams,US Open,2014,women,QF,Flavia Pennetta,Serena Williams,6-3 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2014-women-qf-kate-makarova-victoria-azarenka,US Open,2014,women,QF,Kate Makarova,Victoria Azarenka,6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2014-women-sf-caroline-wozniacki-shuai-peng,US Open,2014,women,SF,Caroline Wozniacki,Shuai Peng,7-6(1) 4-3 RET,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2014-women-sf-kate-makarova-serena-williams,US Open,2014,women,SF,Kate Makarova,Serena Williams,6-1 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2014-women-f-caroline-wozniacki-serena-williams,US Open,2014,women,F,Caroline Wozniacki,Serena Williams,6-3 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,1,0,verified_official_full_match
us-open-2015-men-qf-feliciano-lopez-novak-djokovic,US Open,2015,men,QF,Feliciano Lopez,Novak Djokovic,6-1 3-6 6-3 7-6(2),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2015-men-qf-jo-wilfried-tsonga-marin-cilic,US Open,2015,men,QF,Jo-Wilfried Tsonga,Marin Cilic,6-4 6-4 3-6 6-7(3) 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2015-men-qf-kevin-anderson-stan-wawrinka,US Open,2015,men,QF,Kevin Anderson,Stan Wawrinka,6-4 6-4 6-0,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2015-men-qf-richard-gasquet-roger-federer,US Open,2015,men,QF,Richard Gasquet,Roger Federer,6-3 6-3 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2015-men-sf-marin-cilic-novak-djokovic,US Open,2015,men,SF,Marin Cilic,Novak Djokovic,6-0 6-1 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2015-men-sf-roger-federer-stan-wawrinka,US Open,2015,men,SF,Roger Federer,Stan Wawrinka,6-4 6-3 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2015-men-f-novak-djokovic-roger-federer,US Open,2015,men,F,Novak Djokovic,Roger Federer,6-4 5-7 6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2015-women-qf-flavia-pennetta-petra-kvitova,US Open,2015,women,QF,Flavia Pennetta,Petra Kvitova,4-6 6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2015-women-qf-kristina-mladenovic-roberta-vinci,US Open,2015,women,QF,Kristina Mladenovic,Roberta Vinci,6-3 5-7 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2015-women-qf-serena-williams-venus-williams,US Open,2015,women,QF,Serena Williams,Venus Williams,6-2 1-6 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2015-women-qf-simona-halep-victoria-azarenka,US Open,2015,women,QF,Simona Halep,Victoria Azarenka,6-3 4-6 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2015-women-sf-flavia-pennetta-simona-halep,US Open,2015,women,SF,Flavia Pennetta,Simona Halep,6-1 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2015-women-sf-roberta-vinci-serena-williams,US Open,2015,women,SF,Roberta Vinci,Serena Williams,2-6 6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2015-women-f-flavia-pennetta-roberta-vinci,US Open,2015,women,F,Flavia Pennetta,Roberta Vinci,7-6(4) 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2016-men-qf-andy-murray-kei-nishikori,US Open,2016,men,QF,Andy Murray,Kei Nishikori,1-6 6-4 4-6 6-1 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2016-men-qf-gael-monfils-lucas-pouille,US Open,2016,men,QF,Gael Monfils,Lucas Pouille,6-4 6-3 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2016-men-qf-jo-wilfried-tsonga-novak-djokovic,US Open,2016,men,QF,Jo-Wilfried Tsonga,Novak Djokovic,6-3 6-2 RET,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2016-men-qf-juan-martin-del-potro-stan-wawrinka,US Open,2016,men,QF,Juan Martin del Potro,Stan Wawrinka,7-6(5) 4-6 6-3 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2016-men-sf-gael-monfils-novak-djokovic,US Open,2016,men,SF,Gael Monfils,Novak Djokovic,6-3 6-2 3-6 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2016-men-sf-kei-nishikori-stan-wawrinka,US Open,2016,men,SF,Kei Nishikori,Stan Wawrinka,4-6 7-5 6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2016-men-f-novak-djokovic-stan-wawrinka,US Open,2016,men,F,Novak Djokovic,Stan Wawrinka,6-7(1) 6-4 7-5 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,1,0,verified_official_full_match
us-open-2016-women-qf-ana-konjuh-karolina-pliskova,US Open,2016,women,QF,Ana Konjuh,Karolina Pliskova,6-2 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2016-women-qf-anastasija-sevastova-caroline-wozniacki,US Open,2016,women,QF,Anastasija Sevastova,Caroline Wozniacki,6-0 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2016-women-qf-angelique-kerber-roberta-vinci,US Open,2016,women,QF,Angelique Kerber,Roberta Vinci,7-5 6-0,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2016-women-qf-serena-williams-simona-halep,US Open,2016,women,QF,Serena Williams,Simona Halep,6-2 4-6 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2016-women-sf-angelique-kerber-caroline-wozniacki,US Open,2016,women,SF,Angelique Kerber,Caroline Wozniacki,6-4 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2016-women-sf-karolina-pliskova-serena-williams,US Open,2016,women,SF,Karolina Pliskova,Serena Williams,6-2 7-6(5),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2016-women-f-angelique-kerber-karolina-pliskova,US Open,2016,women,F,Angelique Kerber,Karolina Pliskova,6-3 4-6 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2017-men-qf-andrey-rublev-rafael-nadal,US Open,2017,men,QF,Andrey Rublev,Rafael Nadal,6-1 6-2 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2017-men-qf-diego-schwartzman-pablo-carreno-busta,US Open,2017,men,QF,Diego Schwartzman,Pablo Carreno Busta,6-4 6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2017-men-qf-juan-martin-del-potro-roger-federer,US Open,2017,men,QF,Juan Martin del Potro,Roger Federer,7-5 3-6 7-6(8) 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,0,0,candidate_only
us-open-2017-men-qf-kevin-anderson-sam-querrey,US Open,2017,men,QF,Kevin Anderson,Sam Querrey,7-6(5) 6-7(9) 6-3 7-6(7),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2017-men-sf-juan-martin-del-potro-rafael-nadal,US Open,2017,men,SF,Juan Martin del Potro,Rafael Nadal,4-6 6-0 6-3 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2017-men-sf-kevin-anderson-pablo-carreno-busta,US Open,2017,men,SF,Kevin Anderson,Pablo Carreno Busta,4-6 7-5 6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2017-men-f-kevin-anderson-rafael-nadal,US Open,2017,men,F,Kevin Anderson,Rafael Nadal,6-3 6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,1,0,verified_official_full_match
us-open-2017-women-qf-anastasija-sevastova-sloane-stephens,US Open,2017,women,QF,Anastasija Sevastova,Sloane Stephens,6-3 3-6 7-6(4),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2017-women-qf-coco-vandeweghe-karolina-pliskova,US Open,2017,women,QF,Coco Vandeweghe,Karolina Pliskova,7-6(4) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),0,0,0,not_found
us-open-2017-women-qf-kaia-kanepi-madison-keys,US Open,2017,women,QF,Kaia Kanepi,Madison Keys,6-3 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2017-women-qf-petra-kvitova-venus-williams,US Open,2017,women,QF,Petra Kvitova,Venus Williams,6-3 3-6 7-6(2),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2017-women-sf-coco-vandeweghe-madison-keys,US Open,2017,women,SF,Coco Vandeweghe,Madison Keys,6-1 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,2,0,verified_official_full_match
us-open-2017-women-sf-sloane-stephens-venus-williams,US Open,2017,women,SF,Sloane Stephens,Venus Williams,6-1 0-6 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,1,0,verified_official_full_match
us-open-2017-women-f-madison-keys-sloane-stephens,US Open,2017,women,F,Madison Keys,Sloane Stephens,6-3 6-0,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,2,0,verified_official_full_match
us-open-2018-men-qf-dominic-thiem-rafael-nadal,US Open,2018,men,QF,Dominic Thiem,Rafael Nadal,0-6 6-4 7-5 6-7(4) 7-6(5),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,1,0,verified_official_full_match
us-open-2018-men-qf-john-isner-juan-martin-del-potro,US Open,2018,men,QF,John Isner,Juan Martin del Potro,6-7(5) 6-3 7-6(4) 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2018-men-qf-john-millman-novak-djokovic,US Open,2018,men,QF,John Millman,Novak Djokovic,6-3 6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2018-men-qf-kei-nishikori-marin-cilic,US Open,2018,men,QF,Kei Nishikori,Marin Cilic,2-6 6-4 7-6(5) 4-6 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2018-men-sf-juan-martin-del-potro-rafael-nadal,US Open,2018,men,SF,Juan Martin del Potro,Rafael Nadal,7-6(3) 6-2 RET,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,1,public_full_match_candidate
us-open-2018-men-sf-kei-nishikori-novak-djokovic,US Open,2018,men,SF,Kei Nishikori,Novak Djokovic,6-3 6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2018-men-f-juan-martin-del-potro-novak-djokovic,US Open,2018,men,F,Juan Martin del Potro,Novak Djokovic,6-3 7-6(4) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2018-women-qf-anastasija-sevastova-sloane-stephens,US Open,2018,women,QF,Anastasija Sevastova,Sloane Stephens,6-2 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2018-women-qf-carla-suarez-navarro-madison-keys,US Open,2018,women,QF,Carla Suarez Navarro,Madison Keys,6-4 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2018-women-qf-karolina-pliskova-serena-williams,US Open,2018,women,QF,Karolina Pliskova,Serena Williams,6-4 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2018-women-qf-lesia-tsurenko-naomi-osaka,US Open,2018,women,QF,Lesia Tsurenko,Naomi Osaka,6-1 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2018-women-sf-anastasija-sevastova-serena-williams,US Open,2018,women,SF,Anastasija Sevastova,Serena Williams,6-3 6-0,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,1,public_full_match_candidate
us-open-2018-women-sf-madison-keys-naomi-osaka,US Open,2018,women,SF,Madison Keys,Naomi Osaka,6-2 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,0,0,candidate_only
us-open-2018-women-f-naomi-osaka-serena-williams,US Open,2018,women,F,Naomi Osaka,Serena Williams,6-2 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2019-men-qf-daniil-medvedev-stan-wawrinka,US Open,2019,men,QF,Daniil Medvedev,Stan Wawrinka,7-6(6) 6-3 3-6 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,1,0,verified_official_full_match
us-open-2019-men-qf-diego-schwartzman-rafael-nadal,US Open,2019,men,QF,Diego Schwartzman,Rafael Nadal,6-4 7-5 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2019-men-qf-gael-monfils-matteo-berrettini,US Open,2019,men,QF,Gael Monfils,Matteo Berrettini,3-6 6-3 6-2 3-6 7-6(5),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,1,0,verified_official_full_match
us-open-2019-men-qf-grigor-dimitrov-roger-federer,US Open,2019,men,QF,Grigor Dimitrov,Roger Federer,3-6 6-4 3-6 6-4 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,2,0,verified_official_full_match
us-open-2019-men-sf-daniil-medvedev-grigor-dimitrov,US Open,2019,men,SF,Daniil Medvedev,Grigor Dimitrov,7-6(5) 6-4 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2019-men-sf-matteo-berrettini-rafael-nadal,US Open,2019,men,SF,Matteo Berrettini,Rafael Nadal,7-6(6) 6-4 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2019-men-f-daniil-medvedev-rafael-nadal,US Open,2019,men,F,Daniil Medvedev,Rafael Nadal,7-5 6-3 5-7 4-6 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,2,0,verified_official_full_match
us-open-2019-women-qf-belinda-bencic-donna-vekic,US Open,2019,women,QF,Belinda Bencic,Donna Vekic,7-6(5) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2019-women-qf-bianca-andreescu-elise-mertens,US Open,2019,women,QF,Bianca Andreescu,Elise Mertens,3-6 6-2 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2019-women-qf-elina-svitolina-johanna-konta,US Open,2019,women,QF,Elina Svitolina,Johanna Konta,6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2019-women-qf-qiang-wang-serena-williams,US Open,2019,women,QF,Qiang Wang,Serena Williams,6-1 6-0,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,0,0,candidate_only
us-open-2019-women-sf-belinda-bencic-bianca-andreescu,US Open,2019,women,SF,Belinda Bencic,Bianca Andreescu,7-6(3) 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2019-women-sf-elina-svitolina-serena-williams,US Open,2019,women,SF,Elina Svitolina,Serena Williams,6-3 6-1,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2019-women-f-bianca-andreescu-serena-williams,US Open,2019,women,F,Bianca Andreescu,Serena Williams,6-3 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2020-men-qf-alex-de-minaur-dominic-thiem,US Open,2020,men,QF,Alex De Minaur,Dominic Thiem,6-1 6-2 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2020-men-qf-alexander-zverev-borna-coric,US Open,2020,men,QF,Alexander Zverev,Borna Coric,1-6 7-6(5) 7-6(1) 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2020-men-qf-andrey-rublev-daniil-medvedev,US Open,2020,men,QF,Andrey Rublev,Daniil Medvedev,7-6(6) 6-3 7-6(5),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2020-men-qf-denis-shapovalov-pablo-carreno-busta,US Open,2020,men,QF,Denis Shapovalov,Pablo Carreno Busta,3-6 7-6(5) 7-6(4) 0-6 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2020-men-sf-alexander-zverev-pablo-carreno-busta,US Open,2020,men,SF,Alexander Zverev,Pablo Carreno Busta,3-6 2-6 6-3 6-4 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),4,0,0,candidate_only
us-open-2020-men-sf-daniil-medvedev-dominic-thiem,US Open,2020,men,SF,Daniil Medvedev,Dominic Thiem,6-2 7-6(7) 7-6(5),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2020-men-f-alexander-zverev-dominic-thiem,US Open,2020,men,F,Alexander Zverev,Dominic Thiem,2-6 4-6 6-4 6-3 7-6(6),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2020-women-qf-elise-mertens-victoria-azarenka,US Open,2020,women,QF,Elise Mertens,Victoria Azarenka,6-1 6-0,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2020-women-qf-jennifer-brady-yulia-putintseva,US Open,2020,women,QF,Jennifer Brady,Yulia Putintseva,6-3 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,0,0,candidate_only
us-open-2020-women-qf-naomi-osaka-shelby-rogers,US Open,2020,women,QF,Naomi Osaka,Shelby Rogers,6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2020-women-qf-serena-williams-tsvetana-pironkova,US Open,2020,women,QF,Serena Williams,Tsvetana Pironkova,4-6 6-3 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2020-women-sf-jennifer-brady-naomi-osaka,US Open,2020,women,SF,Jennifer Brady,Naomi Osaka,7-6(1) 3-6 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2020-women-sf-serena-williams-victoria-azarenka,US Open,2020,women,SF,Serena Williams,Victoria Azarenka,1-6 6-3 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2020-women-f-naomi-osaka-victoria-azarenka,US Open,2020,women,F,Naomi Osaka,Victoria Azarenka,1-6 6-3 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2021-men-qf-alexander-zverev-lloyd-harris,US Open,2021,men,QF,Alexander Zverev,Lloyd Harris,7-6(6) 6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,0,0,candidate_only
us-open-2021-men-qf-botic-van-de-zandschulp-daniil-medvedev,US Open,2021,men,QF,Botic Van De Zandschulp,Daniil Medvedev,6-3 6-0 4-6 7-5,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2021-men-qf-carlos-alcaraz-felix-auger-aliassime,US Open,2021,men,QF,Carlos Alcaraz,Felix Auger Aliassime,6-3 3-1 RET,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2021-men-qf-matteo-berrettini-novak-djokovic,US Open,2021,men,QF,Matteo Berrettini,Novak Djokovic,5-7 6-2 6-2 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2021-men-sf-alexander-zverev-novak-djokovic,US Open,2021,men,SF,Alexander Zverev,Novak Djokovic,4-6 6-2 6-4 4-6 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,1,0,verified_official_full_match
us-open-2021-men-sf-daniil-medvedev-felix-auger-aliassime,US Open,2021,men,SF,Daniil Medvedev,Felix Auger Aliassime,6-4 7-5 6-2,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2021-men-f-daniil-medvedev-novak-djokovic,US Open,2021,men,F,Daniil Medvedev,Novak Djokovic,6-4 6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2021-women-qf-aryna-sabalenka-barbora-krejcikova,US Open,2021,women,QF,Aryna Sabalenka,Barbora Krejcikova,6-1 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),2,0,0,candidate_only
us-open-2021-women-qf-belinda-bencic-emma-raducanu,US Open,2021,women,QF,Belinda Bencic,Emma Raducanu,6-3 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2021-women-qf-elina-svitolina-leylah-fernandez,US Open,2021,women,QF,Elina Svitolina,Leylah Fernandez,6-3 3-6 7-6(5),True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2021-women-qf-karolina-pliskova-maria-sakkari,US Open,2021,women,QF,Karolina Pliskova,Maria Sakkari,6-4 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2021-women-sf-aryna-sabalenka-leylah-fernandez,US Open,2021,women,SF,Aryna Sabalenka,Leylah Fernandez,7-6(3) 4-6 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2021-women-sf-emma-raducanu-maria-sakkari,US Open,2021,women,SF,Emma Raducanu,Maria Sakkari,6-1 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2021-women-f-emma-raducanu-leylah-fernandez,US Open,2021,women,F,Emma Raducanu,Leylah Fernandez,6-4 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,2,0,verified_official_full_match
us-open-2022-men-qf-andrey-rublev-frances-tiafoe,US Open,2022,men,QF,Andrey Rublev,Frances Tiafoe,7-6(3) 7-6(0) 6-4,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),1,1,0,verified_official_full_match
us-open-2022-men-qf-carlos-alcaraz-jannik-sinner,US Open,2022,men,QF,Carlos Alcaraz,Jannik Sinner,6-3 6-7(7) 6-7(0) 7-5 6-3,True,Jeff Sackmann tennis data archive (CC BY-NC-SA 4.0),3,2,0,verified_official_full_match
